	46_x1_CHR	46_x1_POS	46_x2_CHR	46_x2_POS	47_x1_CHR	47_x1_POS	47_x2_CHR	47_x2_POS	95_x1_CHR	95_x1_POS	95_x2_CHR	95_x2_POS
33807	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	30	53.91	#N/A	#N/A
26633	#N/A	#N/A	#N/A	#N/A	10	54.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
41537	#N/A	#N/A	#N/A	#N/A	13	54.04	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
21345	18	58.67	#N/A	#N/A	18	59.48	7	54.15	18	63.94	#N/A	#N/A
51757	#N/A	#N/A	#N/A	#N/A	7	54.15	18	60.08	18	63.74	#N/A	#N/A
74595	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	25	54.18	#N/A	#N/A
112457	#N/A	#N/A	#N/A	#N/A	11	54.31	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
21129	11	61.83	#N/A	#N/A	3	176.59	#N/A	#N/A	12	210.14	11	54.31
89637	#N/A	#N/A	#N/A	#N/A	34	54.31	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
26446	1	166.42	1	150	1	152.42	#N/A	#N/A	1	54.36	#N/A	#N/A
126609	#N/A	#N/A	#N/A	#N/A	28	54.4	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
74482	#N/A	#N/A	#N/A	#N/A	13	54.5	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
59275	1	163.83	#N/A	#N/A	1	54.52	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
94686	1	166.42	#N/A	#N/A	1	155.34	#N/A	#N/A	1	54.52	#N/A	#N/A
74716	#N/A	#N/A	#N/A	#N/A	1	54.52	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
24340	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	54.52	#N/A	#N/A
5488	1	166.42	#N/A	#N/A	1	54.52	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
226409	3	54.53	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
142796	3	54.53	#N/A	#N/A	3	144.67	#N/A	#N/A	12	198.61	#N/A	#N/A
120569	3	54.53	#N/A	#N/A	3	345.45	#N/A	#N/A	12	210.14	#N/A	#N/A
246015	20	54.56	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
26990	#N/A	#N/A	#N/A	#N/A	3	281.66	#N/A	#N/A	12	54.68	#N/A	#N/A
109262	#N/A	#N/A	#N/A	#N/A	7	54.75	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
84474	11	54.76	#N/A	#N/A	29	75.3	11	55.97	#N/A	#N/A	#N/A	#N/A
96898	11	54.76	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
22739	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	31	54.88	#N/A	#N/A
84890	#N/A	#N/A	#N/A	#N/A	7	54.91	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
125196	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	216.03	12	54.99
117860	#N/A	#N/A	#N/A	#N/A	3	55.14	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
105199	#N/A	#N/A	#N/A	#N/A	3	55.14	#N/A	#N/A	12	189.72	12	58.04
110305	3	55.14	#N/A	#N/A	3	345.45	3	274.46	#N/A	#N/A	#N/A	#N/A
94651	#N/A	#N/A	#N/A	#N/A	3	55.14	#N/A	#N/A	12	219.71	#N/A	#N/A
41468	3	55.14	#N/A	#N/A	3	144.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
107147	18	55.22	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
7663	#N/A	#N/A	#N/A	#N/A	7	55.36	7	55.36	#N/A	#N/A	#N/A	#N/A
99838	7	60.06	#N/A	#N/A	7	55.36	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
96619	3	55.45	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
124678	#N/A	#N/A	#N/A	#N/A	32	55.47	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
46021	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	13	55.56	#N/A	#N/A
105315	19	55.59	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
30939	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	19	55.59	#N/A	#N/A
104299	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	55.6	#N/A	#N/A
28024	#N/A	#N/A	#N/A	#N/A	20	56.23	#N/A	#N/A	20	55.62	#N/A	#N/A
41824	20	55.62	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	20	55.92	#N/A	#N/A
33828	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	55.64	#N/A	#N/A
77099	#N/A	#N/A	#N/A	#N/A	11	55.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
23220	#N/A	#N/A	#N/A	#N/A	10	55.68	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
74192	3	243	#N/A	#N/A	3	55.75	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45182	#N/A	#N/A	#N/A	#N/A	3	55.75	3	329.92	#N/A	#N/A	#N/A	#N/A
38743	3	244.53	#N/A	#N/A	3	55.75	#N/A	#N/A	12	219.71	#N/A	#N/A
46351	#N/A	#N/A	#N/A	#N/A	11	55.82	11	55.97	#N/A	#N/A	#N/A	#N/A
105261	#N/A	#N/A	#N/A	#N/A	16	55.89	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
81700	6	61.39	9	132.21	#N/A	#N/A	#N/A	#N/A	6	55.93	#N/A	#N/A
157673	#N/A	#N/A	#N/A	#N/A	3	56.05	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68445	3	259.07	3	354.32	3	56.05	#N/A	#N/A	12	87.3	#N/A	#N/A
21378	3	356.15	#N/A	#N/A	3	56.05	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
69398	#N/A	#N/A	#N/A	#N/A	16	56.19	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
126564	#N/A	#N/A	#N/A	#N/A	3	328.7	3	56.36	#N/A	#N/A	#N/A	#N/A
29406	8	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
71928	8	60.74	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	8	56.41	#N/A	#N/A
225610	8	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
126069	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	17	56.41	#N/A	#N/A
145806	17	58.21	17	58	17	56.41	17	56.41	#N/A	#N/A	#N/A	#N/A
78010	#N/A	#N/A	#N/A	#N/A	17	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
30247	#N/A	#N/A	#N/A	#N/A	17	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
84450	#N/A	#N/A	#N/A	#N/A	17	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
29612	17	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
138898	17	58.21	17	58.21	17	58	17	56.41	17	62.87	#N/A	#N/A
122248	#N/A	#N/A	#N/A	#N/A	17	56.41	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
109036	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	56.46	#N/A	#N/A
123401	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	27	56.64	#N/A	#N/A
52561	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	56.67	1	151.96
117854	3	259.07	3	353.71	3	56.97	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
22882	7	62.49	#N/A	#N/A	7	57.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
86347	7	62.03	#N/A	#N/A	7	57.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
26647	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	7	57.02	#N/A	#N/A
247446	#N/A	#N/A	#N/A	#N/A	7	57.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
213357	7	57.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	7	57.02	#N/A	#N/A
117517	18	59.27	7	57.02	#N/A	#N/A	#N/A	#N/A	18	63.13	7	57.02
70610	7	57.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
256477	7	57.02	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
99720	8	66.85	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	8	57.02	#N/A	#N/A
75937	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	27	57.04	#N/A	#N/A
33315	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	20	57.13	#N/A	#N/A
28333	#N/A	#N/A	#N/A	#N/A	8	57.17	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
258046	#N/A	#N/A	#N/A	#N/A	25	57.81	#N/A	#N/A	25	57.2	#N/A	#N/A
90331	3	57.27	3	246.06	3	331.14	3	281.66	#N/A	#N/A	#N/A	#N/A
26612	#N/A	#N/A	#N/A	#N/A	17	57.29	#N/A	#N/A	17	60.4	#N/A	#N/A
34953	#N/A	#N/A	#N/A	#N/A	11	57.33	#N/A	#N/A	12	65.05	#N/A	#N/A
85042	10	57.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
38676	10	57.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
157648	10	57.34	#N/A	#N/A	10	57.64	#N/A	#N/A	10	57.8	#N/A	#N/A
125947	#N/A	#N/A	#N/A	#N/A	10	57.34	10	57.34	10	58.1	10	58.1
59770	#N/A	#N/A	#N/A	#N/A	10	57.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
62702	10	73.99	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	2	180.54	10	57.34
249405	#N/A	#N/A	#N/A	#N/A	10	57.34	10	57.8	#N/A	#N/A	#N/A	#N/A
101386	3	259.07	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	189.11	12	57.43
96137	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	57.43	12	189.72
36418	20	57.43	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	20	61.37	#N/A	#N/A
33332	#N/A	#N/A	#N/A	#N/A	31	57.6	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
6709	32	57.61	#N/A	#N/A	32	60.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
35792	30	57.73	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
70812	#N/A	#N/A	#N/A	#N/A	10	57.8	#N/A	#N/A	10	58.1	#N/A	#N/A
16247	25	57.81	25	66.71	25	57.81	25	57.81	25	67.18	#N/A	#N/A
85570	25	57.81	25	57.81	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
35116	25	57.81	#N/A	#N/A	25	60.4	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
207449	25	57.81	25	57.81	25	57.81	25	60.4	#N/A	#N/A	#N/A	#N/A
39402	#N/A	#N/A	#N/A	#N/A	25	57.81	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
100351	25	68.83	#N/A	#N/A	25	57.81	25	57.81	25	68.6	#N/A	#N/A
39126	#N/A	#N/A	#N/A	#N/A	25	57.81	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
9337	#N/A	#N/A	#N/A	#N/A	25	57.81	25	57.81	#N/A	#N/A	#N/A	#N/A
95274	#N/A	#N/A	#N/A	#N/A	3	57.88	#N/A	#N/A	12	222.75	#N/A	#N/A
53433	3	144.67	#N/A	#N/A	3	57.88	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
499953	3	110.44	3	138.22	3	57.88	3	284.1	#N/A	#N/A	#N/A	#N/A
64452	1	151.96	#N/A	#N/A	1	58.05	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
149129	1	163.83	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	58.05	#N/A	#N/A
49685	1	163.83	1	150	#N/A	#N/A	#N/A	#N/A	1	58.05	1	150.45
27455	1	151.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	58.05	#N/A	#N/A
105924	#N/A	#N/A	#N/A	#N/A	1	58.05	#N/A	#N/A	1	166.42	1	71.34
124713	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	10	58.1	#N/A	#N/A
105734	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	12	222.14	#N/A	#N/A
47635	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A
111556	3	356.76	#N/A	#N/A	3	58.18	3	328.09	12	60.47	#N/A	#N/A
138120	#N/A	#N/A	#N/A	#N/A	3	58.18	3	284.1	#N/A	#N/A	#N/A	#N/A
36500	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
132967	3	356.76	3	261.85	3	58.18	3	328.09	#N/A	#N/A	#N/A	#N/A
10331	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
130405	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
93283	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
121799	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
41183	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	12	222.44	#N/A	#N/A
240579	3	237.49	3	109.23	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
88101	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
76856	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	12	187.29	#N/A	#N/A
16417	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	12	60.47	#N/A	#N/A
51198	3	356.76	#N/A	#N/A	3	58.18	#N/A	#N/A	12	60.47	12	222.14
7673	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
24540	3	237.49	3	109.23	3	284.1	3	58.18	#N/A	#N/A	#N/A	#N/A
84967	3	107.7	#N/A	#N/A	3	58.18	#N/A	#N/A	12	186.37	#N/A	#N/A
70500	3	357.37	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
78702	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
111871	#N/A	#N/A	#N/A	#N/A	3	58.18	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
51690	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	58.34	#N/A	#N/A
78932	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	32	58.53	#N/A	#N/A
5815	31	58.66	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
93313	18	58.67	#N/A	#N/A	18	59.48	#N/A	#N/A	18	67.79	#N/A	#N/A
41296	18	58.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	18	65.64	#N/A	#N/A
99339	18	58.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
36256	7	62.34	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	7	58.84	#N/A	#N/A
73582	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	7	58.84	#N/A	#N/A
267387	30	58.93	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
91354	#N/A	#N/A	#N/A	#N/A	11	59.01	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
71055	11	59.01	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
76478	24	59.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
12734	#N/A	#N/A	#N/A	#N/A	3	59.1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
16798	3	59.1	#N/A	#N/A	3	331.14	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
33435	31	59.12	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
34361	3	141.91	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	59.26	#N/A	#N/A
82718	4	59.35	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
50771	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	10	59.46	#N/A	#N/A
5792	18	59.48	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
88569	31	59.57	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
26041	24	59.58	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
126858	30	59.62	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
68914	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	30	59.62	#N/A	#N/A
15373	6	59.73	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
88429	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	32	59.75	#N/A	#N/A
41988	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	25	59.77	#N/A	#N/A
160772	11	59.86	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
152175	#N/A	#N/A	#N/A	#N/A	11	59.86	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
259954	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	59.87	#N/A	#N/A
35748	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	13	60.01	#N/A	#N/A
29383	#N/A	#N/A	#N/A	#N/A	17	60.09	#N/A	#N/A	17	60.09	#N/A	#N/A
12475	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	187.29	12	60.17
26162	#N/A	#N/A	#N/A	#N/A	3	328.09	#N/A	#N/A	12	60.17	#N/A	#N/A
119480	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	187.29	12	60.17
83893	3	241.47	3	353.4	3	283.49	3	328.7	12	60.17	#N/A	#N/A
225083	#N/A	#N/A	#N/A	#N/A	3	328.09	#N/A	#N/A	12	60.17	#N/A	#N/A
77140	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	31	60.17	#N/A	#N/A
16233	4	60.25	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	60.25	#N/A	#N/A
117360	4	60.25	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
71686	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	17	60.4	#N/A	#N/A
24323	3	237.49	3	137.92	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
68491	3	356.76	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
123193	3	138.83	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
40364	3	262.46	3	155.93	#N/A	#N/A	#N/A	#N/A	12	222.44	12	60.47
28730	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
228434	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
102922	#N/A	#N/A	#N/A	#N/A	3	327.48	3	284.7	12	186.37	12	60.47
68731	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	12	187.29
41987	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
26036	3	357.37	3	235.67	#N/A	#N/A	#N/A	#N/A	12	60.47	12	222.14
75794	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.47	#N/A	#N/A
45866	26	60.47	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
30058	8	60.58	#N/A	#N/A	8	61.34	#N/A	#N/A	8	62.4	#N/A	#N/A
15504	#N/A	#N/A	#N/A	#N/A	32	60.67	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
41713	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	17	60.7	#N/A	#N/A
40922	8	60.74	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	8	60.89	#N/A	#N/A
2800	3	297.42	3	235.06	3	86.34	#N/A	#N/A	12	60.78	12	185.46
93653	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	60.78	#N/A	#N/A
41532	#N/A	#N/A	#N/A	#N/A	3	284.1	#N/A	#N/A	12	60.78	#N/A	#N/A
257531	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	4	60.86	#N/A	#N/A
324236	#N/A	#N/A	#N/A	#N/A	3	327.48	3	285.01	12	61.08	12	222.75
44320	3	297.42	#N/A	#N/A	3	86.03	#N/A	#N/A	12	61.08	#N/A	#N/A
23362	3	291.42	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	61.08	#N/A	#N/A
3338	#N/A	#N/A	#N/A	#N/A	11	61.24	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
66998	8	62.4	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	8	61.34	#N/A	#N/A
15251	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	8	61.34	2	65.43
7305	8	67.76	#N/A	#N/A	8	67	#N/A	#N/A	8	61.34	#N/A	#N/A
62033	20	62.44	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	20	62.97	20	61.37
65338	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	223.36	12	61.39
125042	3	235.67	#N/A	#N/A	3	61.59	#N/A	#N/A	12	222.14	#N/A	#N/A
51004	3	61.59	3	246.06	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
226977	11	61.64	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
42110	3	358.28	3	297.42	3	86.03	#N/A	#N/A	12	61.69	#N/A	#N/A
50371	3	297.42	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	185.16	12	61.69
87657	#N/A	#N/A	#N/A	#N/A	3	328.09	#N/A	#N/A	12	61.69	12	187.29
124928	3	291.42	#N/A	#N/A	3	86.34	#N/A	#N/A	12	61.69	#N/A	#N/A
14455	3	297.72	#N/A	#N/A	3	72.98	#N/A	#N/A	12	61.69	#N/A	#N/A
29468	3	358.28	#N/A	#N/A	3	86.03	#N/A	#N/A	12	61.69	#N/A	#N/A
22182	14	61.78	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
91499	#N/A	#N/A	#N/A	#N/A	8	64.07	#N/A	#N/A	8	61.79	#N/A	#N/A
65315	8	61.79	#N/A	#N/A	8	62.7	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
92845	3	356.15	3	261.55	#N/A	#N/A	#N/A	#N/A	12	61.99	12	87.3
82867	3	274.46	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	62.3	#N/A	#N/A
54879	#N/A	#N/A	#N/A	#N/A	4	62.37	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
64843	20	62.44	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
119344	#N/A	#N/A	#N/A	#N/A	20	62.44	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
21255	3	274.46	3	136.09	3	87.55	#N/A	#N/A	12	184.25	12	62.6
22679	6	63.67	#N/A	#N/A	6	62.61	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
39705	7	62.79	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
56191	7	63.09	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	7	62.79	#N/A	#N/A
70753	7	62.94	#N/A	#N/A	7	65.37	#N/A	#N/A	7	62.79	#N/A	#N/A
227960	8	66.85	#N/A	#N/A	8	62.85	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
51869	7	62.94	#N/A	#N/A	7	64.91	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
34393	#N/A	#N/A	#N/A	#N/A	8	63.77	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
246109	#N/A	#N/A	#N/A	#N/A	2	63.92	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
82313	2	63.92	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
193397	#N/A	#N/A	#N/A	#N/A	8	63.92	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
25769	8	68.83	#N/A	#N/A	8	64.07	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
177664	#N/A	#N/A	#N/A	#N/A	8	64.07	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
74159	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	14	64.21	#N/A	#N/A
87930	22	64.21	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
118552	#N/A	#N/A	#N/A	#N/A	22	64.21	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
103840	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	11	64.4	#N/A	#N/A
123138	3	358.28	3	297.42	3	287.75	3	219.71	12	64.44	#N/A	#N/A
23008	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	64.44	#N/A	#N/A
238270	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1	64.48	1	166.42
16231	#N/A	#N/A	#N/A	#N/A	1	155.34	1	64.48	1	166.42	1	65.69
72286	#N/A	#N/A	#N/A	#N/A	1	64.48	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
67118	1	151.96	1	163.83	1	165.05	1	64.48	1	166.42	1	64.78
